,LINK_ID,Source,Target,LANES,ROAD_RANK,ROAD_TYPE,ROAD_NO,ROAD_NAME,ROAD_USE,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,LENGTH,REMARK,geometry
66195,1610112800,1610043000,1610042900,2,104,000,-,하늘대로,0,0,000,40,0,0,0,306.677481836114,,"LINESTRING (157141.0943999968 541850.4832999915, 157049.6498999974 541739.4058999902, 156940.400599993 541618.5678999904)"
66196,1610112900,1610042900,1610043000,2,104,000,-,하늘대로,0,0,000,40,0,0,0,307.699345549085,,"LINESTRING (156958.3558999968 541602.6410999937, 157067.825399996 541723.722700001, 157159.7139999942 541835.333199997)"
66197,1610114600,1610043700,1610043000,2,104,000,-,하늘대로,0,0,000,40,0,0,0,303.15094013046,,"LINESTRING (157344.9640999952 542075.3653999915, 157261.5143999978 541983.3058999997, 157141.2816999992 541850.6999999917)"
66198,1610114900,1610043000,1610043700,2,104,000,-,하늘대로,0,0,000,40,0,0,0,302.127697547754,,"LINESTRING (157159.5264999951 541835.1162000018, 157279.2949999952 541967.1860000005, 157362.5333999992 542059.0123999962)"
66199,1610113400,1610043700,1610042900,3,104,002,-,하늘대로,0,0,000,70,0,0,0,610.073760042952,,"LINESTRING (157349.4094999951 542071.3356999956, 157246.0209999967 541956.978899988, 157146.1405999966 541847.8380999903, 157050.2288999932 541733.0748000043, 156944.8512999933 541614.5439999946)"
66200,1610113600,1610042900,1610043700,3,104,002,-,하늘대로,0,0,000,70,0,0,0,609.482056175211,,"LINESTRING (156953.905199996 541606.6649999962, 157072.0570999981 541737.7049999975, 157156.0624999995 541837.5854000052, 157217.5781999984 541906.377200001, 157254.6199999962 541947.0569999976, 157358.0879999999 542063.0421)"
66201,1610124400,1610047000,1610046600,2,104,000,-,하늘대로,0,0,000,40,0,0,0,251.736091683056,,"LINESTRING (158693.0953999985 542688.9531999991, 158545.9131999993 542651.740899991, 158449.6360000003 542624.6878000003)"
66202,1610124500,1610046600,1610047000,2,104,000,-,하늘대로,0,0,000,40,0,0,0,247.76276407948,,"LINESTRING (158456.2886999989 542601.627699998, 158552.0988999977 542628.5494999967, 158695.9041999945 542664.8819999954)"
66203,1610126400,1610047500,1610047000,2,104,000,-,하늘대로,0,0,000,40,0,0,0,277.769965210425,,"LINESTRING (158961.0765999993 542761.8416999954, 158817.3655999984 542715.2540999944, 158693.3239999924 542689.0061999926)"
66204,1610126500,1610047000,1610047500,2,104,000,-,하늘대로,0,0,000,40,0,0,0,283.312347675375,,"LINESTRING (158695.6829999991 542664.8305000006, 158823.5761999928 542692.0378000025, 158968.7876999966 542739.1117999982)"
66205,1610125600,1610047500,1610046600,3,104,002,-,하늘대로,0,0,000,70,0,0,0,528.718922462205,,"LINESTRING (158961.5634999947 542756.2451999921, 158820.6509999938 542710.217099995, 158693.355399995 542683.7707000035, 158551.602399998 542646.7456000022, 158451.259099998 542618.9115000005)"
66206,1610126100,1610046600,1610047500,3,104,002,-,하늘대로,0,0,000,70,0,0,0,530.570826131676,,"LINESTRING (158454.6655999943 542607.4039999989, 158558.6547999971 542637.2249000042, 158695.823699997 542671.7815999942, 158822.7666999995 542698.9332999967, 158966.9373999981 542744.8193999931)"
66207,1610131400,1610049600,1610049200,2,104,000,-,하늘대로,0,0,000,40,0,0,0,388.369510902114,,"LINESTRING (160310.4161999961 543992.6787999986, 160059.0790999977 543696.434099997)"
66208,1610131600,1610049200,1610049600,2,104,000,-,하늘대로,0,0,000,40,0,0,0,388.044190012496,,"LINESTRING (160077.4149999986 543680.9486999954, 160328.5123999928 543976.9700000013)"
66209,1610133200,1610050100,1610049600,2,104,000,-,하늘대로,0,0,000,60,0,0,0,374.27545345992,,"LINESTRING (160555.268599994 544275.983499993, 160448.1069999927 544152.1522999995, 160310.4499999957 543992.7182000004)"
66210,1610133300,1610049600,1610050100,2,104,000,-,하늘대로,0,0,000,60,0,0,0,374.414467986124,,"LINESTRING (160328.4775999923 543976.9292999983, 160466.2628999945 544136.4563999977, 160573.4145999993 544260.2760999929)"
66211,1610132200,1610050100,1610049200,3,104,002,-,하늘대로,0,0,000,60,0,0,0,763.162991277849,,"LINESTRING (160560.1164999984 544272.4637999954, 160446.2165999933 544143.0829999932, 160312.2720000001 543986.0202000028, 160063.6542999964 543692.5523999978)"
66212,1610132300,1610049200,1610050100,3,104,002,-,하늘대로,0,0,000,60,0,0,0,762.457510396515,,"LINESTRING (160072.839399994 543684.829899993, 160324.1781999999 543979.0748999938, 160468.0456999993 544146.0933999987, 160568.8775999995 544264.2023999998)"
66213,1610005100,1610002500,1610002400,2,104,000,-,영종해안북로1050번길,0,0,000,40,0,0,0,219.788206230144,,"LINESTRING (153986.3728999953 543868.2017999914, 153987.6176999958 543866.4643999945, 154034.0971999998 543801.5746999967, 154113.8333999967 543689.0596999932)"
66214,1610005200,1610002400,1610002500,2,104,000,-,영종해안북로1050번길,0,0,000,40,0,0,0,217.463244848235,,"LINESTRING (154144.6533999967 543710.9218999953, 154061.8145999973 543827.0919999992, 154018.6722999958 543888.262200002)"
66215,1610005302,1610075700,1610002500,2,104,000,-,영종해안북로1050번길,0,0,000,40,0,0,0,253.849617477833,,"LINESTRING (153841.687699995 544076.9976999993, 153986.3185999994 543868.278899993)"
66216,1610005401,1610002500,1610075700,2,104,000,-,영종해안북로1050번길,0,0,000,40,0,0,0,255.551684066743,,"LINESTRING (154018.6613999975 543888.2775999934, 153873.7227000006 544092.419199999, 153870.9781999969 544096.9218999958)"
66217,1610199900,1610075700,1610002400,2,104,002,-,영종해안북로1050번길,0,0,000,80,0,0,0,472.644844148969,,"LINESTRING (153846.8883999965 544079.2046999969, 154118.8308999976 543692.441099991)"
66218,1610200300,1610002400,1610075700,2,104,002,-,영종해안북로1050번길,0,0,000,80,0,0,0,473.452132430869,,"LINESTRING (154139.7681999932 543707.4383999952, 153865.8548999949 544093.7990999944)"
143504,1610000100,1610000100,1610000200,1,104,000,-,공항로,0,0,104,40,0,0,0,551.106358063317,,"LINESTRING (152653.1492999948 537973.2829000021, 152707.1927999903 538002.328599996, 152789.1851999982 538062.3302999941, 152816.3310999903 538078.610000005, 152829.1954999932 538084.5786999995, 152843.2827999937 538089.3820000044, 152861.008899989 538094.9780999955, 152881.1140999944 538099.9617000032, 152905.3520999981 538103.7168999957, 152933.3486999939 538106.116599997, 152955.7437999988 538106.3627999959, 152985.0989999999 538107.1101999978, 153046.182999998 538105.553699997, 153168.8840999977 538100.2204000005)"
143505,1610000200,1610000200,1610000100,1,104,000,-,공항로424번길,0,0,104,40,0,0,0,1120.30370492931,,"LINESTRING (153172.5459999958 538111.6481000012, 153119.145099997 538134.7481000016, 153073.9734999988 538149.2371000031, 153060.3838999941 538154.5336999947, 153050.4793999944 538159.5188000019, 153034.6598999928 538169.0469999941, 153019.0608999962 538180.1785999979, 152993.796399996 538201.9699000019, 152984.4976999981 538210.5482999982, 152977.7109999945 538217.0143999959, 152970.4175999952 538224.7281999993, 152965.6341999988 538230.7046999942, 152959.4580999987 538239.9248999925, 152954.9081999954 538249.0286999927, 152951.6158999943 538256.7637999966, 152949.0718999946 538264.8779999984, 152947.2707999946 538274.3714999976, 152946.4759999963 538282.7450999982, 152946.0656999912 538289.3701000025, 152946.2711999935 538297.7489999944, 152947.4689999959 538307.633599996, 152950.5183999956 538322.0295999992, 152955.8178999948 538336.5627000004, 152960.8984999959 538345.2175999961, 152965.2408999951 538351.6178000019, 152969.7136999969 538357.018399997, 152974.6885999973 538362.0464999941, 152980.1636999988 538367.0773000024, 152986.1428999975 538371.3604999946, 153000.8560999926 538379.1914000004, 153009.8408999965 538382.6152999956, 153017.9569999938 538384.7841999996, 153024.7017999972 538386.1954999971, 153031.8242999976 538387.108700002, 153038.1998999949 538387.392699995, 153044.2023999964 538387.2996000013, 153051.5848999987 538386.3386000005, 153056.716799996 538385.365600001, 153062.1027999964 538383.6435999997, 153067.2419999983 538381.2951999949, 153072.1350999988 538378.1951999981, 153077.2835999945 538374.0961999983, 153081.4324999976 538369.8668999973, 153085.2088999928 538365.1353999992, 153088.4864999953 538360.1511999968, 153092.3227999951 538352.5692999959, 153094.4344999951 538346.8033999951, 153095.471399998 538339.9316000026, 153095.7593999945 538332.8057999999, 153095.4194999933 538326.1767999968, 153093.5832000004 538318.7894999953, 153091.2446999994 538311.7747999934, 153088.5244999982 538306.0083999976, 153085.798999994 538301.2422999959, 153084.4536999995 538299.8466999936, 153082.5302999998 538298.4606999998, 153023.5427999955 538258.2874999994, 152978.7473999928 538227.7797000003, 152887.7958999936 538163.7927999902, 152770.5905999979 538080.5675999925, 152723.2869999927 538042.6742999986, 152646.6338999925 537983.3653999924)"
143506,1610000302,1610000200,1610021100,4,104,000,-,공항로,0,0,000,80,0,0,0,1194.67550081742,,"LINESTRING (153168.8840999977 538100.2204000005, 153169.8203999989 538099.9230999929, 153216.7739999963 538091.3402000006, 153238.9459999957 538087.2871999969, 153277.2125999985 538084.0824999962, 153327.333799996 538081.0840999912, 153391.7042999932 538080.2973999945, 153407.0361999948 538080.5057000037, 153452.2566999953 538083.0142999965, 153475.8266999939 538086.0562999995, 153544.1119999944 538097.475599991, 153613.8158999974 538114.349999995, 153659.5775999952 538130.7383999976, 153708.7865999927 538150.2473000004, 153783.2606999932 538186.2165000016, 153800.356399999 538196.042699997, 153864.2905000001 538236.5153999964, 153912.3750000002 538269.1731999995, 153974.5216999943 538312.7370999977, 154140.2252999992 538429.7782999956, 154210.0477999974 538482.342899989, 154242.0099999975 538508.910500002)"
143507,1610000303,1610021100,1610000600,4,104,000,-,공항로,0,0,000,80,0,0,0,931.475511365899,,"LINESTRING (154242.0099999975 538508.910500002, 154320.284599997 538573.5473999927, 154395.0141999955 538640.2459999946, 154429.1192999928 538674.5497999941, 154482.2356999959 538730.5942999934, 154541.4126999969 538800.7643999973, 154590.403899998 538865.846499994, 154632.9428999948 538929.8957999989, 154677.186499998 539003.9702999997, 154700.4477999947 539049.2216999952, 154750.8352999975 539168.2663000013, 154781.2991999977 539250.761199997)"
143508,1610000402,1610000600,1610021100,4,104,000,-,공항로,0,0,000,80,0,0,0,921.445274388125,,"LINESTRING (154769.1584000002 539254.5347999926, 154739.0255999935 539172.9435000004, 154688.9375999948 539054.6047999968, 154666.0788000006 539010.1351999943, 154622.1950999953 538936.6691999985, 154580.0324999985 538873.1832999999, 154531.4756999989 538808.6815000011, 154472.7663000009 538739.0604999993, 154420.008599996 538683.3920999992, 154386.2734999954 538649.4678000035, 154312.0134999967 538583.1828999929, 154235.988899997 538520.4053999968)"
143509,1610000403,1610021100,1610000200,4,104,000,-,공항로,0,0,000,80,0,0,0,1185.35233993631,,"LINESTRING (154235.988899997 538520.4053999968, 154202.7009999965 538491.8322999986, 154133.1533999959 538439.474799995, 153967.6160999985 538322.5510999883, 153905.5594999932 538279.0502999952, 153857.7084999984 538246.5510999972, 153794.1543999994 538206.3188999965, 153777.6540999927 538196.8348999968, 153703.9595999935 538161.2421999905, 153655.342199995 538141.9678999914, 153610.3714999926 538125.862799992, 153541.7075999967 538109.2400999995, 153474.0684999967 538097.9288999921, 153451.1549000003 538094.971599992, 153406.6220999964 538092.5011999987, 153391.6960999915 538092.2984000047, 153327.7655999966 538093.0797999993, 153278.0717999926 538096.0524999991, 153240.5293999975 538099.196600001, 153218.4502999941 538103.2325999934, 153172.7263999953 538111.5907999924, 153172.5459999958 538111.6481000012)"
143510,1610000501,1610000200,1610000300,4,104,000,-,공항로,0,0,000,60,0,0,0,618.350365323448,,"LINESTRING (153172.5459999958 538111.6481000012, 153129.3280999949 538125.3684999954, 153071.9741999944 538143.5766999946, 153029.6283999982 538160.0810999906, 152973.5107999976 538186.7751999972, 152954.3604999922 538196.7472999988, 152922.9351999973 538215.0555999922, 152811.1129999971 538295.4352000046, 152729.7333999954 538372.231699999, 152661.6339999966 538442.5274999965)"
143511,1610000602,1610000300,1610000200,4,104,000,-,공항로,0,0,000,80,0,0,0,624.785631302124,,"LINESTRING (152652.6398999983 538434.5651999948, 152721.3016999958 538363.6887999972, 152803.4590999899 538286.1584999984, 152916.3977999995 538204.9760999941, 152948.5656999949 538186.2352999959, 152968.1604999985 538176.0317999923, 153024.8658999941 538149.0581000017, 153067.9756999975 538132.2559999997, 153125.2456999931 538114.0743000046, 153168.8840999977 538100.2204000005)"
143512,1610000800,1610000300,1610000500,4,104,000,-,공항로,0,0,000,60,0,0,0,162.395832262757,,"LINESTRING (152661.6339999966 538442.5274999965, 152626.2955999916 538479.0057000038, 152563.0276999992 538542.4326999962, 152548.025299997 538558.6239000021)"
143513,1610000900,1610000500,1610000300,4,104,000,-,공항로,0,0,000,60,0,0,0,164.90991816592,,"LINESTRING (152537.5715999961 538552.7315000023, 152553.0736999926 538535.4197999956, 152617.7376999931 538470.5930999944, 152652.6398999983 538434.5651999948)"
143514,1610001200,1610000700,1610000600,1,104,000,-,공항로,0,0,104,40,0,0,0,901.218373391542,,"LINESTRING (154502.7512999999 540080.7041999956, 154529.5624999985 540035.05859999, 154608.5808999976 539921.2230999976, 154608.5946000002 539921.2056999973, 154608.6082999939 539921.1882999955, 154608.6219999933 539921.1673999928, 154664.7211999977 539842.5164999967, 154680.0378000001 539815.8093999973, 154697.1025999931 539787.6637999933, 154712.6654999999 539759.9285999931, 154737.9340999956 539705.2983999951, 154754.9296999941 539656.165699997, 154761.9477999963 539630.7592999946, 154774.0001999954 539580.2278000013, 154784.7753999989 539501.660900002, 154786.1606999942 539445.0584999992, 154784.1233999957 539389.095599991, 154778.4041999957 539340.5057999898, 154773.0568999936 539299.3261999966, 154769.1584000002 539254.5347999926)"
143515,1610001300,1610000800,1610000600,4,101,000,130,인천국제공항고속도로,0,0,000,80,5,0,0,1160.1967423076,,"LINESTRING (154751.2170000001 540395.2935999868, 154772.5309999963 540301.5745999919, 154788.1103999981 540232.6861999948, 154807.0950999929 540148.7678999921, 154828.887499995 540022.1584999977, 154847.0577999958 539885.2154999985, 154847.7460000002 539872.3958999972, 154850.3908999933 539823.184999999, 154853.3346999949 539768.3985999933, 154853.0743999918 539711.1426999932, 154849.6377999928 539618.8135999966, 154837.4256999947 539516.9695999998, 154829.6407999989 539468.7794000024, 154812.1466999939 539388.8464999978, 154792.5951999954 539312.5044000021, 154769.1584000002 539254.5347999926)"
143516,1610001400,1610000600,1610000800,4,101,000,130,인천국제공항고속도로,0,0,000,80,5,0,0,1166.87865337583,,"LINESTRING (154781.2991999977 539250.761199997, 154802.0554999928 539301.4025999964, 154825.1314999991 539388.7761999996, 154842.1206999944 539466.4053999931, 154850.0028999964 539515.2019999945, 154862.3074999969 539617.8223999956, 154865.7727999991 539710.8761999994, 154866.0361000005 539768.7112999969, 154863.2303999951 539820.9266999918, 154860.585299999 539870.1307999945, 154859.7111999996 539886.3921999881, 154841.445099994 540024.0709999928, 154819.6095999996 540150.9233999995, 154784.9807999943 540304.0840999894, 154763.5883999977 540398.1572999929)"
143517,1610001500,1610000800,1610000700,1,101,000,130,인천국제공항고속도로,0,0,101,50,5,0,0,636.993763262277,,"LINESTRING (154751.2170000001 540395.2935999868, 154788.1103999981 540232.6861999948, 154787.4559999992 540147.2234999947, 154787.2925999986 540135.4661999973, 154785.4292999952 540119.195299994, 154782.744199999 540109.4288999942, 154777.139599993 540092.0893000006, 154770.9705999942 540078.2384999986, 154760.4898999936 540062.1427999923, 154749.0202999938 540048.2583999889, 154736.9398999951 540037.4814999955, 154720.640099994 540026.1900999977, 154703.9179999973 540017.0616999904, 154684.906700001 540010.5264999908, 154673.8483999966 540008.2453999957, 154663.3654999968 540007.0467999952, 154643.4485999953 540006.3574999946, 154623.9608999946 540008.3155999959, 154611.2642999967 540011.3676999927, 154600.3850999989 540015.0583999978, 154590.0082999989 540019.6343999916, 154574.4947 540027.8418999966, 154562.9473999952 540036.2847999888, 154514.5467999943 540089.397700001)"
143518,1610001600,1610000700,1610000800,1,101,000,130,인천국제공항고속도로,0,0,101,50,5,0,0,1181.57962783546,,"LINESTRING (154502.7512999999 540080.7041999956, 154529.5624999985 540035.05859999, 154607.3684 539924.0079999913, 154663.4483999973 539845.3814999969, 154664.1201999904 539844.3614999976, 154688.4645999956 539821.7396999957, 154709.7667999934 539803.0156999941, 154719.0957999964 539796.3713999934, 154733.3825999938 539787.719799998, 154749.178700001 539780.5271999963, 154769.6146999967 539775.3869999932, 154788.3629999984 539772.5867999889, 154814.222099997 539773.740299999, 154835.1278999973 539778.2539999939, 154846.4422999983 539781.8032999956, 154852.4756999975 539784.3927999982, 154862.6912999971 539788.7770999927, 154864.8831999961 539790.1594999946, 154878.2256999988 539798.5745999953, 154889.0935999985 539806.5174999952, 154900.4309999942 539816.8996999965, 154908.2246999967 539826.4408999988, 154909.1960999955 539827.6287999983, 154918.1441999973 539840.011299998, 154925.0006999981 539853.1890999998, 154932.9153999975 539872.3337999999, 154934.896799997 539879.8114999989, 154938.3882999932 539892.9727999937, 154939.8908999939 539916.7338999932, 154939.5161999991 539933.3498999976, 154938.1638999964 539947.6333999909, 154933.8926000002 539967.6762999981, 154920.4716999969 540007.0813000026, 154885.0004999937 540094.9591999933, 154862.2746999933 540149.4087999988, 154843.1561999988 540197.5018999953, 154795.5165999968 540328.3650999966, 154763.5883999977 540398.1572999929)"
143519,1610001700,1610001000,1610000900,3,104,000,-,제물량로,0,0,000,50,0,0,0,257.295221000219,,"LINESTRING (167694.4988999952 540854.2454999986, 167732.5560999962 540769.2749999973, 167732.569799997 540769.2471999967, 167757.6109999937 540714.0582999989, 167784.2934999979 540644.2541999947, 167792.2699999949 540616.462399992)"
143520,1610001800,1610000900,1610001000,3,104,000,-,제물량로,0,0,000,50,0,0,0,258.993787402539,,"LINESTRING (167803.8029999963 540619.7716999941, 167795.7555999971 540647.8100999987, 167795.7474999939 540647.8379000011, 167795.7392999974 540647.8622000007, 167795.731099994 540647.8899999935, 167795.7228999954 540647.9142999916, 167795.7146999996 540647.9419999984, 167795.7092999957 540647.9662999966, 167795.7010999993 540647.9940999992, 167795.6901999945 540648.0184999958, 167795.6818999937 540648.0427999957, 167795.6736999975 540648.070599997, 167795.6655999934 540648.0947999913, 167795.6573999974 540648.1191000009, 167795.6490999989 540648.1469000032, 167795.6381999991 540648.1712999907, 167795.6299999943 540648.1955999989, 167795.6217999984 540648.2233999912, 167795.6108999995 540648.2477000033, 167795.6026999948 540648.2720000016, 167795.5916999957 540648.2997999946, 167768.7558999963 540718.5135999994, 167768.7448999948 540718.537999994, 167768.7366999983 540718.5622999924, 167768.7256999995 540718.5866000018, 167768.7174999942 540718.6108999989, 167768.7065999945 540718.6352999951, 167768.6955999959 540718.6595999952, 167768.6873999975 540718.6839000024, 167768.6763999982 540718.7047999956, 167768.6654999991 540718.7290999952, 167768.6545000008 540718.7533999934, 167768.6462999959 540718.7777000027, 167768.6353999969 540718.8019999925, 167768.6243999984 540718.8263999964, 167768.613399998 540718.850699996, 167743.5008999919 540774.1923999985, 167705.4517999961 540859.1489999966)"
143521,1610001900,1610001100,1610001000,3,104,000,-,제물량로,0,0,000,50,0,0,0,768.227104755706,,"LINESTRING (167040.9588999964 541249.0080999968, 167110.7536999951 541215.5398000005, 167171.4667999959 541183.9564000027, 167230.6829999991 541151.186199997, 167230.9727000002 541151.0358999991, 167294.0874999992 541120.4637999989, 167349.6852999996 541082.6205000031, 167353.6389999982 541079.9238000034, 167361.3063999936 541074.6357999913, 167361.3394999952 541074.6147999972, 167392.6141999961 541053.3560000001, 167405.9884999986 541044.0603000056, 167406.024399995 541044.0358999933, 167462.4496999974 541005.4548999965, 167469.6455999975 541000.4807999971, 167518.2533999988 540966.8697999909, 167518.3553999959 540966.7999999922, 167574.3812999942 540929.7438999936, 167631.6855999984 540890.0161000005, 167632.0550999946 540889.7787999986, 167696.9294999989 540851.5307000022)"
143522,1610002000,1610001000,1610001100,3,104,000,-,제물량로,0,0,000,50,0,0,0,769.256729735156,,"LINESTRING (167703.0239999972 540861.8673000002, 167638.3399999963 540900.0035000042, 167581.1624999948 540939.6441000006, 167581.1266999979 540939.6685000019, 167581.0908999964 540939.6929999993, 167581.0549999987 540939.7174000002, 167525.0263999998 540976.7733999979, 167476.4738999988 541010.3495999934, 167469.2641000005 541015.3339999969, 167469.2364999948 541015.3514999944, 167412.8167999987 541053.9288999946, 167399.4368999976 541063.2245999952, 167399.4093999935 541063.2420999912, 167399.3845999982 541063.2593999956, 167368.1015999978 541084.5286999915, 167360.4369999985 541089.8098999909, 167360.4148999969 541089.8239000042, 167356.4473999961 541092.530899992, 167356.4419999948 541092.5378999945, 167300.4774999981 541130.6321999946, 167300.4388999943 541130.6566000015, 167300.4002999969 541130.6811999977, 167300.3616999981 541130.7055999943, 167300.3202999975 541130.7335000013, 167300.2816999991 541130.7578999969, 167300.2430999943 541130.7822999933, 167300.2016999937 541130.8067999941, 167300.1630999967 541130.8277, 167300.1244999992 541130.8520999956, 167300.0832000006 541130.8765999984, 167300.0444999925 541130.8975999987, 167300.0030999923 541130.9219999945, 167299.9617999949 541130.9429999957, 167299.9230999951 541130.9674000014, 167299.881799995 541130.988299998, 167299.8403999948 541131.0092999989, 167299.7988999935 541131.0302999986, 167299.7575999949 541131.0513000001, 167299.7161999935 541131.0688000009, 167236.3502999996 541161.763299993, 167177.208699994 541194.4916000017, 167177.1728999992 541194.5090999984, 167177.1397999976 541194.5299999894, 167177.1066999966 541194.5474999961, 167177.0735999935 541194.5650000031, 167116.2059999992 541226.2320999979, 167116.1728999997 541226.2495999911, 167116.1369999934 541226.2669999994, 167116.1010999978 541226.2845999977, 167116.0679999965 541226.3020999914, 167116.0321999939 541226.319599996, 167046.1462999963 541259.8263999928)"
143523,1610002100,1610001200,1610001100,3,104,000,-,제물량로,0,0,000,50,0,0,0,322.223769748262,,"LINESTRING (166723.0125999961 541260.621699994, 166746.6389999978 541251.2770999937, 166747.1607999956 541251.0981999938, 166747.6965999985 541250.9677999974, 166748.2435999966 541250.8856999944, 166748.7935999931 541250.8557999991, 167043.5025999983 541248.4189000002)"
143524,1610002200,1610001100,1610001200,3,104,000,-,제물량로,0,0,000,50,0,0,0,317.779989831505,,"LINESTRING (167043.6025999931 541260.4156999941, 166750.0108999992 541262.8446999949, 166727.4278000008 541271.7792999967)"
143525,1610002302,1610001500,1610001201,3,103,000,42,제물량로,0,0,000,80,0,0,0,235.848411136248,,"LINESTRING (166217.9719999952 541617.9334999971, 166409.9205999974 541480.754899996)"
143526,1610002304,1610001201,1610001202,3,103,000,42,제물량로,0,0,000,80,0,0,0,127.730694097411,,"LINESTRING (166409.9205999974 541480.754899996, 166411.9697999949 541479.2904000002, 166513.669499993 541406.6062999957, 166513.8745999933 541406.4596999929)"
143527,1610002306,1610001202,1610001203,3,103,000,42,제물량로,0,0,000,80,0,0,0,134.178420100856,,"LINESTRING (166513.8745999933 541406.4596999929, 166623.0762999959 541328.4143999952)"
143528,1610002307,1610001203,1610001200,3,103,000,42,제물량로,0,0,000,80,0,0,0,119.447147773751,,"LINESTRING (166623.0762999959 541328.4143999952, 166641.0922999969 541315.538499999, 166721.8732999941 541261.2227999952)"
143529,1610002403,1610001201,1610001500,3,103,000,42,제물량로,0,0,000,80,0,0,0,235.849989748002,,"LINESTRING (166416.8971999951 541490.5169999952, 166224.947299994 541627.6964999996)"
143530,1610002405,1610001202,1610001201,3,103,000,42,제물량로,0,0,000,80,0,0,0,127.730890250917,,"LINESTRING (166520.8522999967 541416.2229999916, 166520.647399999 541416.3694999996, 166418.944999993 541489.0534999918, 166416.8971999951 541490.5169999952)"
143531,1610002406,1610001200,1610001203,3,103,000,42,제물량로,0,0,000,80,0,0,0,119.104840977097,,"LINESTRING (166728.569899999 541271.1817000044, 166647.9956999948 541325.3541999968, 166630.0536999992 541338.1773000025)"
143532,1610002407,1610001203,1610001202,3,103,000,42,제물량로,0,0,000,80,0,0,0,134.178407575264,,"LINESTRING (166630.0536999992 541338.1773000025, 166520.8522999967 541416.2229999916)"
143533,1610004700,1610002100,1610002300,4,101,000,130,인천국제공항고속도로,0,0,000,100,5,0,0,837.366327214054,,"LINESTRING (154643.1671999992 542704.8122999985, 154654.7101999971 542730.7768999923, 154708.6230999986 542842.133600001, 154741.8033999959 542902.3844999927, 154756.7266999919 542927.9248999909, 154779.7907999981 542967.3957999919, 154840.0990000003 543070.6059000039, 155018.3506999981 543375.6714999937, 155053.5669999937 543434.4973999918)"
143534,1610002900,1610000800,1610002100,4,101,000,130,인천국제공항고속도로,0,0,000,80,5,0,0,2362.59254011704,,"LINESTRING (154763.5883999977 540398.1572999929, 154582.9583999951 541165.2019999978, 154544.6608999952 541327.8218999993, 154514.9675999943 541461.0448, 154493.2454999981 541582.6776999953, 154486.299599998 541641.5824999997, 154475.9605999963 541732.0931999953, 154474.2778999955 541760.5786000004, 154470.3461999975 541875.7185999996, 154469.2252999998 541922.0149000019, 154472.6980999929 542000.0538999988, 154482.5809999995 542127.1228000032, 154486.1714999981 542159.4501999982, 154486.9199999939 542166.9344999968, 154500.7735999977 542256.8725999923, 154518.2931999938 542335.3620999963, 154535.406899996 542404.860099994, 154575.161299995 542536.1988999984, 154606.2791999945 542621.8427000017, 154643.1671999992 542704.8122999985)"
143535,1610003000,1610002100,1610000800,4,101,000,130,인천국제공항고속도로,0,0,000,80,5,0,0,2370.45621398976,,"LINESTRING (154631.4270999942 542709.6661999978, 154594.4942999931 542626.5964000061, 154563.1068999995 542540.2116999949, 154523.1551999981 542408.2185999978, 154505.9311999967 542338.2632999937, 154488.2867999978 542259.2264999995, 154474.3699999983 542168.8690999926, 154473.5172999942 542160.5389999952, 154469.9356999983 542128.3191999997, 154460.0198999946 542000.8273000016, 154456.5212999966 541922.1432999989, 154457.6506999957 541875.4064999945, 154461.5804999999 541760.4433999949, 154463.2631999981 541731.9614999973, 154473.6885999953 541640.0905999974, 154480.6765999935 541580.8178999956, 154502.5166999993 541458.5460999957, 154532.282499998 541324.9862999939, 154570.596099994 541162.2934999978, 154751.2170000001 540395.2935999868)"
143536,1610003100,1610001600,1610001500,2,103,000,6,제물량로,0,0,000,30,0,0,0,209.135593177593,,"LINESTRING (166159.3621999993 541822.6825999985, 166215.6824999963 541621.1995999942)"
143537,1610003200,1610001500,1610001600,2,103,000,6,제물량로,0,0,000,30,0,0,0,209.135451805974,,"LINESTRING (166227.2394999943 541624.4303999949, 166170.9189999996 541825.9131999946)"
143538,1610003300,1610001700,1610001600,2,103,000,6,제물량로,0,0,000,60,0,0,0,196.467233740144,,"LINESTRING (166157.3540999961 542018.9990999949, 166156.4463000008 542002.3995999997, 166149.2293999935 541893.6561000014, 166149.2165999944 541893.2364999885, 166149.2313999985 541892.8166999996, 166149.2767999994 541892.4037999967, 166159.2021999945 541823.4427999931)"
143539,1610003400,1610001600,1610001700,2,103,000,6,제물량로,0,0,000,60,0,0,0,194.092125466959,,"LINESTRING (166171.0788999955 541825.1529999992, 166161.2420999925 541893.4893999964, 166168.4205999967 542001.6398999941, 166168.4206999986 542001.6571999956, 166168.4234999947 542001.6745999939, 166168.4235999956 542001.6917999998, 166168.4236999984 542001.7091999969, 166169.3342999974 542018.3434999915)"
143540,1610003500,1610001800,1610001700,1,103,000,6,제물량로,0,0,000,60,0,0,0,142.001740456863,,"LINESTRING (166190.8536999976 542155.2443999948, 166160.9487999973 542079.1613999963, 166160.7920999971 542078.7077000014, 166160.6713999946 542078.2434999978, 166160.5864999975 542077.7720999905, 166160.5430999994 542077.2935999917, 166157.3540999961 542018.9990999949)"
143541,1610003600,1610001700,1610001800,1,103,000,6,제물량로,0,0,000,60,0,0,0,138.150480153392,,"LINESTRING (166169.3342999974 542018.3434999915, 166172.4694999979 542075.6705000007, 166202.0196999974 542150.8565999954)"
